0.01,6.5762e-06.
0.0100344,8.93736e-06.
0.010069,1.19005e-05.
0.0101036,8.89667e-06.
0.0101384,8.43251e-06.
0.0101733,1.32161e-05.
0.0102083,1.16555e-05.
0.0102435,1.72877e-05.
0.0102787,1.14898e-05.
0.0103141,1.00719e-05.
0.0103496,2.4977e-05.
0.0103852,1.37161e-05.
0.010421,2.28936e-05.
0.0104568,3.29014e-05.
0.0104928,4.36184e-05.
0.010529,4.61015e-05.
0.0105652,5.11119e-05.
0.0106016,5.57385e-05.
0.0106381,6.05169e-05.
0.0106747,6.09272e-05.
0.0107114,5.92324e-05.
0.0107483,5.09612e-05.
0.0107853,7.35842e-05.
0.0108224,7.58098e-05.
0.0108597,6.84439e-05.
0.0108971,6.97508e-05.
0.0109346,8.86368e-05.
0.0109722,0.000170823.
0.01101,0.000176788.
0.0110479,0.000229856.
0.0110859,0.000806079.
0.0111241,0.00117991.
0.0111624,0.00115624.
0.0112008,0.00119204.
0.0112393,0.00117701.
0.011278,0.00120788.
0.0113168,0.00112184.
0.0113558,0.00117047.
0.0113949,0.00115541.
0.0114341,0.00118902.
0.0114735,0.0011663.
0.011513,0.00107298.
0.0115526,0.00113611.
0.0115924,0.00112113.
0.0116323,0.00113734.
0.0116723,0.00112498.
0.0117125,0.00111766.
0.0117528,0.00114353.
0.0117933,0.00111724.
0.0118339,0.00110832.
0.0118746,0.00107675.
0.0119155,0.00109648.
0.0119565,0.00108579.
0.0119976,0.00102861.
0.0120389,0.00104248.
0.0120804,0.00107699.
0.012122,0.00108437.
0.0121637,0.00104103.
0.0122056,0.00103136.
0.0122476,0.00102797.
0.0122897,0.00111669.
0.012332,0.00110784.
0.0123745,0.00105523.
0.0124171,0.00102893.
0.0124598,0.000990921.
0.0125027,0.00100134.
0.0125458,0.00102834.
0.0125889,0.000982451.
0.0126323,0.00102033.
0.0126758,0.000990875.
0.0127194,0.000936587.
0.0127632,0.000947729.
0.0128071,0.000948519.
0.0128512,0.000974155.
0.0128954,0.000904751.
0.0129398,0.000962132.
0.0129844,0.000911315.
0.0130291,0.000925174.
0.0130739,0.000939524.
0.0131189,0.000940621.
0.0131641,0.000935621.
0.0132094,0.000969725.
0.0132548,0.00095026.
0.0133005,0.000922637.
0.0133463,0.000861243.
0.0133922,0.00086871.
0.0134383,0.000874187.
0.0134846,0.000898764.
0.013531,0.000843926.
0.0135775,0.000851593.
0.0136243,0.000895935.
0.0136712,0.000866901.
0.0137182,0.000830125.
0.0137655,0.000892814.
0.0138128,0.000825106.
0.0138604,0.000863134.
0.0139081,0.00080594.
0.013956,0.000833452.
0.014004,0.00084776.
0.0140522,0.000875244.
0.0141006,0.000828535.
0.0141491,0.000796209.
0.0141978,0.000795983.
0.0142467,0.000783376.
0.0142957,0.000771847.
0.014345,0.000808443.
0.0143943,0.000758514.
0.0144439,0.000824303.
0.0144936,0.000766163.
0.0145435,0.00078259.
0.0145936,0.000760723.
0.0146438,0.00074317.
0.0146942,0.000784915.
0.0147448,0.000750365.
0.0147955,0.000748146.
0.0148465,0.000739354.
0.0148976,0.000738107.
0.0149488,0.000831019.
0.0150003,0.000717748.
0.0150519,0.000741191.
0.0151038,0.000753182.
0.0151557,0.00073656.
0.0152079,0.000665452.
0.0152603,0.000727808.
0.0153128,0.000724298.
0.0153655,0.000727057.
0.0154184,0.000660873.
0.0154715,0.000689188.
0.0155247,0.000692617.
0.0155782,0.000677692.
0.0156318,0.000699575.
0.0156856,0.000687643.
0.0157396,0.000699423.
0.0157938,0.000673336.
0.0158481,0.000709753.
0.0159027,0.000693932.
0.0159574,0.000662469.
0.0160124,0.000669616.
0.0160675,0.000617368.
0.0161228,0.000654958.
0.0161783,0.0018012.
0.016234,0.000702716.
0.0162898,0.000721103.
0.0163459,0.000704241.
0.0164022,0.000668352.
0.0164586,0.000678812.
0.0165153,0.00065494.
0.0165722,0.00065016.
0.0166292,0.000597317.
0.0166864,0.000627633.
0.0167439,0.000623918.
0.0168015,0.000644882.
0.0168593,0.000710673.
0.0169174,0.000636401.
0.0169756,0.000629729.
0.0170341,0.000610814.
0.0170927,0.000628009.
0.0171515,0.000600594.
0.0172106,0.000577967.
0.0172698,0.000581181.
0.0173293,0.000557532.
0.0173889,0.000555167.
0.0174488,0.000497859.
0.0175088,0.000496324.
0.0175691,0.000493175.
0.0176296,0.000506497.
0.0176903,0.00048124.
0.0177511,0.000500795.
0.0178123,0.000468033.
0.0178736,0.000495751.
0.0179351,0.000450442.
0.0179968,0.000484166.
0.0180588,0.000433964.
0.0181209,0.000455484.
0.0181833,0.000480578.
0.0182459,0.000429427.
0.0183087,0.00043224.
0.0183717,0.000474602.
0.018435,0.000426847.
0.0184984,0.000438512.
0.0185621,0.000398095.
0.018626,0.000409633.
0.0186901,0.000410897.
0.0187545,0.000425214.
0.018819,0.000417432.
0.0188838,0.000417713.
0.0189488,0.000406268.
0.019014,0.000419656.
0.0190795,0.000363885.
0.0191451,0.000386234.
0.019211,0.000343038.
0.0192772,0.000358089.
0.0193435,0.000373447.
0.0194101,0.000354213.
0.0194769,0.000381315.
0.019544,0.00035247.
0.0196112,0.00038252.
0.0196788,0.000362553.
0.0197465,0.000350902.
0.0198145,0.00032292.
0.0198827,0.000355414.
0.0199511,0.000319026.
0.0200198,0.00104842.
0.0200887,0.00037501.
0.0201579,0.000366963.
0.0202272,0.000347514.
0.0202969,0.000350305.
0.0203667,0.000321123.
0.0204368,0.000331695.
0.0205072,0.000290068.
0.0205778,0.00032421.
0.0206486,0.000335052.
0.0207197,0.000292132.
0.020791,0.000310381.
0.0208626,0.000292824.
0.0209344,0.000294248.
0.0210065,0.000286345.
0.0210788,0.000313219.
0.0211513,0.000249462.
0.0212241,0.000293752.
0.0212972,0.000287143.
0.0213705,0.000272604.
0.0214441,0.000257294.
0.0215179,0.000261127.
0.0215919,0.000254373.
0.0216663,0.000266876.
0.0217408,0.000286094.
0.0218157,0.000262247.
0.0218908,0.000272557.
0.0219661,0.000237212.
0.0220417,0.000259277.
0.0221176,0.000262804.
0.0221938,0.000252344.
0.0222701,0.000240261.
0.0223468,0.00026756.
0.0224237,0.000254339.
0.0225009,0.0003098.
0.0225784,0.000310109.
0.0226561,0.000326735.
0.0227341,0.000323209.
0.0228123,0.000301714.
0.0228909,0.000334414.
0.0229697,0.0003351.
0.0230487,0.000314319.
0.0231281,0.000352955.
0.0232077,0.000353549.
0.0232876,0.000375151.
0.0233677,0.000357207.
0.0234482,0.000363065.
0.0235289,0.000405632.
0.0236099,0.000377204.
0.0236911,0.000382521.
0.0237727,0.000383873.
0.0238545,0.000430954.
0.0239366,0.000427901.
0.024019,0.000707561.
0.0241017,0.000411256.
0.0241847,0.000464647.
0.0242679,0.000476056.
0.0243514,0.000425605.
0.0244353,0.000437362.
0.0245194,0.000450439.
0.0246038,0.000436517.
0.0246885,0.000452213.
0.0247735,0.000462449.
0.0248587,0.000445511.
0.0249443,0.000456616.
0.0250302,0.000430918.
0.0251163,0.000469651.
0.0252028,0.000471856.
0.0252895,0.000451034.
0.0253766,0.000510248.
0.0254639,0.000495244.
0.0255516,0.000489101.
0.0256396,0.000497169.
0.0257278,0.000432355.
0.0258164,0.000478145.
0.0259052,0.000472408.
0.0259944,0.000471766.
0.0260839,0.000474597.
0.0261737,0.000485754.
0.0262638,0.000466349.
0.0263542,0.000531423.
0.0264449,0.000490953.
0.0265359,0.000515343.
0.0266273,0.000495206.
0.0267189,0.000468106.
0.0268109,0.000512453.
0.0269032,0.00047598.
0.0269958,0.000541909.
0.0270887,0.000545331.
0.027182,0.000546158.
0.0272755,0.000531967.
0.0273694,0.000501436.
0.0274636,0.000523924.
0.0275582,0.000529799.
0.027653,0.000552159.
0.0277482,0.000528858.
0.0278437,0.000509559.
0.0279396,0.000539523.
0.0280357,0.000569149.
0.0281323,0.000513609.
0.0282291,0.000526396.
0.0283263,0.000519305.
0.0284238,0.000527087.
0.0285216,0.000530093.
0.0286198,0.000528762.
0.0287183,0.000511245.
0.0288172,0.000521246.
0.0289164,0.000519738.
0.0290159,0.000527934.
0.0291158,0.00052658.
0.029216,0.000501238.
0.0293166,0.000567209.
0.0294175,0.000527726.
0.0295187,0.000501957.
0.0296203,0.000530943.
