linear_U87Combined_fy_individualbeta,0.196316104012318,0.0386631004552073,0.0622422245098208,0.0677364247585524,0.049319786125329,0.0484179114039056,0.0406182558544298,0.0336165528528762,0.0148016360129133,0.0661698238951385,0.0630153192745391,0.0654950868003511,0.0232756737446614,0.00525621003332514,0.0051463566454661,,,,
quadratic_U87Combined_fy_individualbeta,0.115270589713734,0.139198412943313,0.0147871463493923,0.00177462943076682,0.0584231492737443,0.0555604100553039,0.0582258324640823,0.0511648848467211,0.0387077759435526,0.00706688002373534,0.0572119388448186,0.0592496815304346,0.0646950774988951,0.0329488345213483,0.00336048273494718,-0.00371851958684429,,,
cubic_U87Combined_fy_individualbeta,0.11592295015131,0.130747147840648,0.0182280117135161,0.00163751434691673,6.19142513751536e-08,0.0592858742731151,0.0553108814014653,0.0577242067605738,0.050675137411825,0.0387142222976734,0.00819313385498357,0.0580362914771149,0.0596929452337762,0.0649466446703625,0.0325993979729579,0.00397752591721216,-0.00251627373485143,,
fourth_U87Combined_fy_individualbeta,0.11448780801428,0.134317863649463,0.00794437140921553,0.00499683248986929,-0.000213232529366211,2.37392894336249e-06,0.0594118825095741,0.0544227196490071,0.0563948620760052,0.0496343664954487,0.0381260758661348,0.00801171363411118,0.0583029444195689,0.0598092051505124,0.0649361206991809,0.0325473428776936,0.00278399446796284,0.000912985726344183,
fifth_U87Combined_fy_individualbeta,1.1313892815438,0.642239183147036,-0.205683998152674,4.98496390920359e-06,0.00256318907562284,-6.81263250924004e-05,3.75778584809867e-07,0.00988658734885252,0.0649268325545515,0.0629902525210547,0.0381903392296216,0.0165687607630007,0.0347540216461646,-0.000113935559888047,0.0331053371530655,0.0504049477650215,-0.000845869768444388,-0.00468469935392762,0.00151539731611334
Q_U87Combined_fy_individualbeta,0.12269810462628,0.173589260346042,0.00230242660367402,0.0550414812866029,0.0571023032517625,0.060962036641598,0.0543405782703072,0.0405867258460397,0.00549377516619276,0.0539395828032322,0.0576214699106254,0.0640156164765332,0.0359773324984486,0.00337875501387461,-0.00559710097388939,,,,
QE_U87Combined_fy_individualbeta,0.122678285377494,0.172884892592228,0.00230204951143687,139.695374550346,0.0550418782747532,0.0570989386535847,0.0609556593730648,0.0543339948099352,0.0405834062672171,0.00549660303101338,0.0539423283953632,0.0576312055658075,0.0640217774725304,0.0359714844745631,0.00337894034016566,-0.0055936562323918,,,
QE2_U87Combined_fy_individualbeta,0.122625232964911,0.171779963417429,0.00230123234193567,4699.04243145389,0.0550569760531046,0.0570863412594901,0.060938765879571,0.0543183468057082,0.0405766693359853,0.00550359964522073,0.0539589286984199,0.0576447293466859,0.0640266346153958,0.0359574595904663,0.00337956290573149,-0.00558545628870701,,,
LE_U87Combined_fy_individualbeta,0.107413674292162,-0.819401228461572,0.106421693400151,0.134435611962483,0.0564397199026905,0.0581209529443699,0.0598027233129005,0.0510699618044899,0.0375398715009522,0.0074982968294841,0.0554224470077853,0.0596378024071082,0.0660081953787838,0.032072084732784,0.00271704187745773,-0.00346717077193737,,,
LQE_U87Combined_fy_individualbeta,0.10728867638732,-0.8195274539828,0.107065101776007,-2.87184471592231e-05,0.134711243592908,0.0563978301703187,0.057944292573295,0.0596097973330567,0.0509003985740493,0.0375438110893072,0.00772402880107351,0.0553614216977067,0.0595428812234217,0.0658894651754248,0.031918506971693,0.00282643316887308,-0.00321081169336733,,
LE2_U87Combined_fy_individualbeta,0.132667943399522,-0.0707624212484989,0.0707765666889844,8.98499889327957,0.0539553195831442,0.0577838557742097,0.0556194740612253,0.0453153736405001,0.0342936244619693,0.0109676848993127,0.0547581834681808,0.0670610084195015,0.0724532146870311,0.0266227370755345,0.00319374245914523,0.000838458098986362,,,
LQE2_U87Combined_fy_individualbeta,0.199150266759169,-0.561861811733978,0.170621379006082,-0.00267527215185584,0.635848234164474,0.0433338891042662,0.0703135141579633,0.061703127198861,0.044272064182067,0.0298627899543144,0.0119072832998993,0.0443235186855617,0.0683414969613669,0.08072516724589,0.0231606429530496,0.000895468889043268,0.00203788717735568,,
gaussian_U87Combined_fy_individualbeta,0.100355951182122,2.28472213921632,-2.16039382749199,2.93319241789862,-9.87450678886228,0.0549007279311533,0.0613891514605517,0.0609741014903807,0.0492551080581361,0.0346829511012623,0.0091602997186401,0.0540848009910022,0.0606203930693711,0.0679763935143671,0.0291851349380934,0.00186615437366728,-0.00123243379252624,,
skewGaussian_U87Combined_fy_individualbeta,0.100356024208907,2.28390989004697,-2.1574331757032,2.48780513244227,9.8791216266138,0.0567118168508257,0.0548983729209489,0.0613927868543733,0.0609753206694608,0.0492534634097328,0.0346805501882037,0.00916141779703208,0.0540827404022277,0.0606215555722202,0.0679788437718643,0.0291827484653626,0.00186557939036489,-0.00123068790868349,
morstin_U87Combined_fy_individualbeta,0.885833827185602,10745.1711253597,7.65344234693117e-06,1.3480280042865e-06,1.69443620133903e-07,0.0565774896669695,0.063135253229963,0.0663490383324442,0.0443631178282501,0.0241586832412404,0.00227929630285694,0.0568586848029011,0.0580093607409246,0.0616596672589922,0.0373869751040522,0.00664144170191253,0.00546245696941006,,
