linear_H1437_fy_Pristine,2.37591953757347,0.0077940819902051,0.0551561786855379,0.0241998305546843,,,,
quadratic_H1437_fy_Pristine,1.09545166443655,0.0998574814727399,-0.0279637749707878,0.00382191242810234,0.0356403347244574,,,
cubic_H1437_fy_Pristine,0.807944592659215,1.79066781495201e-05,0.0782576666822339,-0.0112950682424863,0.000274303186652129,0.0336790829043219,,
fourth_H1437_fy_Pristine,0.79273888678533,-0.00735129436497698,0.0739990700842113,-0.00825740599339462,1.28619969439458e-08,3.39118533724528e-06,0.0343950516330271,
fifth_H1437_fy_Pristine,0.771751743864358,0.0125241035664191,0.0416970130071514,-5.62519169595821e-07,-0.000397898837538856,-6.38070023847707e-14,9.39619341733299e-08,0.034754910349552
Q_H1437_fy_Pristine,1.23288041709911,0.0630226683740047,0.00260295320186654,0.0324713778378583,,,,
QE_H1437_fy_Pristine,1.23143423125215,0.0505352902217902,0.00262312652105314,20.0248144612926,0.0331487911160062,,,
QE2_H1437_fy_Pristine,1.23318579060758,0.048972467948302,0.0026201116341166,235.848735157851,0.0331473835726674,,,
LE_H1437_fy_Pristine,0.973939527405147,-0.920574127250868,-0.0545451825210827,-0.0464068776348356,0.0359226010310616,,,
LQE_H1437_fy_Pristine,1.09545223461523,-0.900140607583823,-0.0267468309563626,0.00382114416671022,0.00121631495938809,0.0356399443966189,,
LE2_H1437_fy_Pristine,2.18587172447742,-0.0733837434119508,0.0612045054204785,18.2264284329575,0.0294327271668856,,,
LQE2_H1437_fy_Pristine,0.974991127814007,-0.951792834368595,0.0345477889267153,0.00340486245009684,0.0108952059092565,0.034913907985268,,
gaussian_H1437_fy_Pristine,1.10044440420535,221.78738073783,-221.739092219735,3.65552245048504,-168.487190726627,0.0356195452567142,,
skewGaussian_H1437_fy_Pristine,0.913741491165798,0.0717545207229624,542.748075706595,109.637990555849,3583.86028774305,273.365146667173,0.0363054322976576,
morstin_H1437_fy_Pristine,0.982213603406649,-50.4378148048746,0.00353639287404487,2.3746810371868e-05,-1.23681655092837e-06,0.254182301883606,0.0343389810345988,
