0.01,0.01236
0.0100344,0.0102298
0.010069,0.014692
0.0101036,0.0138683
0.0101384,0.00946904
0.0101733,0.0143921
0.0102083,0.0150312
0.0102435,0.00908212
0.0102787,0.0107483
0.0103141,0.0104677
0.0103496,0.0121775
0.0103852,0.0177003
0.010421,0.0159701
0.0104568,0.0278196
0.0104928,0.032728
0.010529,0.0384243
0.0105652,0.0364297
0.0106016,0.0470014
0.0106381,0.0419904
0.0106747,0.0446656
0.0107114,0.0325575
0.0107483,0.0455734
0.0107853,0.0529794
0.0108224,0.0470865
0.0108597,0.0460686
0.0108971,0.0448178
0.0109346,0.0612778
0.0109722,0.10154
0.01101,0.114165
0.0110479,0.135172
0.0110859,0.500316
0.0111241,0.701177
0.0111624,0.697628
0.0112008,0.685138
0.0112393,0.698886
0.011278,0.682756
0.0113168,0.656507
0.0113558,0.656496
0.0113949,0.640187
0.0114341,0.628037
0.0114735,0.654568
0.011513,0.63633
0.0115526,0.632721
0.0115924,0.605737
0.0116323,0.631073
0.0116723,0.615318
0.0117125,0.586807
0.0117528,0.600159
0.0117933,0.613776
0.0118339,0.588565
0.0118746,0.568864
0.0119155,0.592096
0.0119565,0.574224
0.0119976,0.55317
0.0120389,0.569169
0.0120804,0.546399
0.012122,0.569643
0.0121637,0.545907
0.0122056,0.529233
0.0122476,0.542006
0.0122897,0.912295
0.012332,0.544763
0.0123745,0.517538
0.0124171,0.542121
0.0124598,0.523085
0.0125027,0.510377
0.0125458,0.520692
0.0125889,0.518542
0.0126323,0.50743
0.0126758,0.483282
0.0127194,0.494882
0.0127632,0.491177
0.0128071,0.470281
0.0128512,0.484761
0.0128954,0.468567
0.0129398,0.467037
0.0129844,0.457463
0.0130291,0.454034
0.0130739,0.46068
0.0131189,0.469035
0.0131641,0.458626
0.0132094,0.443489
0.0132548,0.434519
0.0133005,0.423599
0.0133463,0.409706
0.0133922,0.433867
0.0134383,0.411331
0.0134846,0.407061
0.013531,0.398172
0.0135775,0.4045
0.0136243,0.400113
0.0136712,0.399808
0.0137182,0.370359
0.0137655,0.380258
0.0138128,0.382122
0.0138604,0.381522
0.0139081,0.385132
0.013956,0.369583
0.014004,0.357141
0.0140522,0.372653
0.0141006,0.371616
0.0141491,0.36097
0.0141978,0.344683
0.0142467,0.358547
0.0142957,0.339661
0.014345,0.34757
0.0143943,0.342787
0.0144439,0.337546
0.0144936,0.33188
0.0145435,0.332916
0.0145936,0.331548
0.0146438,0.311779
0.0146942,0.326898
0.0147448,0.339858
0.0147955,0.332626
0.0148465,0.322021
0.0148976,0.322644
0.0149488,0.816949
0.0150003,0.328143
0.0150519,0.327029
0.0151038,0.335223
0.0151557,0.307158
0.0152079,0.29854
0.0152603,0.320984
0.0153128,0.303836
0.0153655,0.312008
0.0154184,0.293616
0.0154715,0.302734
0.0155247,0.305217
0.0155782,0.28734
0.0156318,0.293856
0.0156856,0.292289
0.0157396,0.297265
0.0157938,0.282592
0.0158481,0.289305
0.0159027,0.280103
0.0159574,0.280914
0.0160124,0.264336
0.0160675,0.274562
0.0161228,0.266626
0.0161783,7.27928
0.016234,0.426244
0.0162898,0.637048
0.0163459,0.41642
0.0164022,0.391131
0.0164586,0.460448
0.0165153,0.333354
0.0165722,0.366051
0.0166292,0.339094
0.0166864,0.333951
0.0167439,0.320598
0.0168015,0.394589
0.0168593,0.68483
0.0169174,0.387094
0.0169756,0.351465
0.0170341,0.36253
0.0170927,0.337603
0.0171515,0.316371
0.0172106,0.319558
0.0172698,0.295498
0.0173293,0.289696
0.0173889,0.300504
0.0174488,0.293094
0.0175088,0.310263
0.0175691,0.302413
0.0176296,0.307997
0.0176903,0.285497
0.0177511,0.27423
0.0178123,0.281686
0.0178736,0.279314
0.0179351,0.272585
0.0179968,0.278796
0.0180588,0.272165
0.0181209,0.254912
0.0181833,0.261281
0.0182459,0.259363
0.0183087,0.270761
0.0183717,0.278671
0.018435,0.260533
0.0184984,0.266148
0.0185621,0.252647
0.018626,0.266457
0.0186901,0.262288
0.0187545,0.24841
0.018819,0.251891
0.0188838,0.554046
0.0189488,0.264099
0.019014,0.26598
0.0190795,0.257051
0.0191451,0.256131
0.019211,0.245758
0.0192772,0.257398
0.0193435,0.25717
0.0194101,0.257385
0.0194769,0.24722
0.019544,0.237715
0.0196112,0.252049
0.0196788,0.240337
0.0197465,0.241327
0.0198145,0.235948
0.0198827,0.257503
0.0199511,0.245603
0.0200198,5.39848
0.0200887,0.367754
0.0201579,0.576809
0.0202272,0.34395
0.0202969,0.400251
0.0203667,0.32832
0.0204368,0.318439
0.0205072,0.297289
0.0205778,0.286677
0.0206486,0.705995
0.0207197,0.306338
0.020791,0.367229
0.0208626,0.304527
0.0209344,0.317733
0.0210065,0.312455
0.0210788,0.289832
0.0211513,0.303068
0.0212241,0.285577
0.0212972,0.291117
0.0213705,0.307406
0.0214441,0.309045
0.0215179,0.280179
0.0215919,0.292424
0.0216663,0.289097
0.0217408,0.289347
0.0218157,0.28709
0.0218908,0.302189
0.0219661,0.279001
0.0220417,0.282952
0.0221176,0.298553
0.0221938,0.295159
0.0222701,0.294931
0.0223468,0.29954
