0.01,0.00723612
0.0100344,0.0101251
0.010069,0.0132981
0.0101036,0.00992214
0.0101384,0.00925942
0.0101733,0.0138663
0.0102083,0.0122708
0.0102435,0.0184277
0.0102787,0.0126001
0.0103141,0.0114083
0.0103496,0.0254687
0.0103852,0.0150587
0.010421,0.0243721
0.0104568,0.034453
0.0104928,0.0467229
0.010529,0.0487292
0.0105652,0.0533865
0.0106016,0.0580768
0.0106381,0.0618287
0.0106747,0.0620973
0.0107114,0.060755
0.0107483,0.0508001
0.0107853,0.0756075
0.0108224,0.0754352
0.0108597,0.0708839
0.0108971,0.0703956
0.0109346,0.0892223
0.0109722,0.169349
0.01101,0.176892
0.0110479,0.226797
0.0110859,0.798394
0.0111241,1.16407
0.0111624,1.13365
0.0112008,1.16931
0.0112393,1.15493
0.011278,1.16686
0.0113168,1.09552
0.0113558,1.13429
0.0113949,1.1125
0.0114341,1.14022
0.0114735,1.11281
0.011513,1.02223
0.0115526,1.07723
0.0115924,1.06103
0.0116323,1.07692
0.0116723,1.05513
0.0117125,1.05147
0.0117528,1.07128
0.0117933,1.04184
0.0118339,1.02368
0.0118746,1.00012
0.0119155,1.01296
0.0119565,0.99886
0.0119976,0.94149
0.0120389,0.944363
0.0120804,0.973226
0.012122,0.98265
0.0121637,0.941209
0.0122056,0.933022
0.0122476,0.927207
0.0122897,0.995151
0.012332,0.986481
0.0123745,0.933821
0.0124171,0.907238
0.0124598,0.877049
0.0125027,0.876273
0.0125458,0.906619
0.0125889,0.851747
0.0126323,0.884594
0.0126758,0.863133
0.0127194,0.81314
0.0127632,0.816906
0.0128071,0.814169
0.0128512,0.831507
0.0128954,0.77219
0.0129398,0.821209
0.0129844,0.777057
0.0130291,0.78148
0.0130739,0.791802
0.0131189,0.785845
0.0131641,0.776166
0.0132094,0.802381
0.0132548,0.788425
0.0133005,0.759427
0.0133463,0.709818
0.0133922,0.717268
0.0134383,0.721386
0.0134846,0.734356
0.013531,0.684027
0.0135775,0.692627
0.0136243,0.720881
0.0136712,0.694679
0.0137182,0.665082
0.0137655,0.716814
0.0138128,0.661004
0.0138604,0.68665
0.0139081,0.63532
