0.01,8.03277e-06.
0.0100344,1.24427e-05.
0.010069,1.56361e-05.
0.0101036,1.21776e-05.
0.0101384,1.09718e-05.
0.0101733,1.5335e-05.
0.0102083,1.38355e-05.
0.0102435,2.1245e-05.
0.0102787,1.49957e-05.
0.0103141,1.50761e-05.
0.0103496,2.83354e-05.
0.0103852,1.84913e-05.
0.010421,2.95349e-05.
0.0104568,4.09483e-05.
0.0104928,5.8163e-05.
0.010529,5.95376e-05.
0.0105652,6.49155e-05.
0.0106016,7.04905e-05.
0.0106381,7.40874e-05.
0.0106747,7.425e-05.
0.0107114,7.36418e-05.
0.0107483,6.03359e-05.
0.0107853,9.40141e-05.
0.0108224,9.01311e-05.
0.0108597,9.1585e-05.
0.0108971,8.78566e-05.
0.0109346,0.000112279.
0.0109722,0.000210957.
0.01101,0.000223481.
0.0110479,0.000283426.
0.0110859,0.00101133.
0.0111241,0.00148053.
0.0111624,0.00143988.
0.0112008,0.00149637.
0.0112393,0.00149252.
0.011278,0.00148343.
0.0113168,0.00142923.
0.0113558,0.00147739.
0.0113949,0.00144521.
0.0114341,0.00148669.
0.0114735,0.00144991.
0.011513,0.00134684.
0.0115526,0.00141459.
0.0115924,0.00140116.
0.0116323,0.00143862.
0.0116723,0.00139989.
0.0117125,0.0014151.
0.0117528,0.00144364.
0.0117933,0.00140321.
0.0118339,0.00137142.
0.0118746,0.00136525.
0.0119155,0.00138291.
0.0119565,0.00137019.
0.0119976,0.00129239.
0.0120389,0.0012883.
0.0120804,0.00133512.
0.012122,0.00136266.
0.0121637,0.00131549.
0.0122056,0.00131257.
0.0122476,0.00130796.
0.0122897,0.00139392.
0.012332,0.00138642.
0.0123745,0.00131524.
0.0124171,0.00127993.
0.0124598,0.00125705.
0.0125027,0.00124629.
0.0125458,0.00131251.
0.0125889,0.0012144.
0.0126323,0.00126808.
0.0126758,0.00125881.
0.0127194,0.00119648.
0.0127632,0.00119518.
0.0128071,0.00119722.
0.0128512,0.00121731.
0.0128954,0.00114195.
0.0129398,0.0012266.
0.0129844,0.00117231.
0.0130291,0.00116578.
0.0130739,0.00118665.
0.0131189,0.00117568.
0.0131641,0.00115361.
0.0132094,0.00119832.
0.0132548,0.00119254.
0.0133005,0.00114777.
0.0133463,0.00108673.
0.0133922,0.00110746.
0.0134383,0.00112298.
0.0134846,0.00113725.
0.013531,0.00105211.
0.0135775,0.0010831.
0.0136243,0.0011149.
0.0136712,0.0010793.
0.0137182,0.00104125.
0.0137655,0.00113628.
0.0138128,0.00105348.
0.0138604,0.00109088.
0.0139081,0.0010099.
0.013956,0.0010499.
0.014004,0.00108098.
0.0140522,0.00107178.
0.0141006,0.00103201.
0.0141491,0.000989674.
0.0141978,0.00100458.
0.0142467,0.000981129.
0.0142957,0.000975623.
0.014345,0.00100647.
0.0143943,0.000951183.
0.0144439,0.00102975.
0.0144936,0.000949573.
0.0145435,0.000982374.
0.0145936,0.000944743.
0.0146438,0.000942041.
0.0146942,0.000976926.
0.0147448,0.000945629.
0.0147955,0.000941451.
0.0148465,0.000928649.
0.0148976,0.000933481.
0.0149488,0.00106526.
0.0150003,0.000906507.
0.0150519,0.000947085.
0.0151038,0.000944802.
0.0151557,0.000931375.
0.0152079,0.000853243.
0.0152603,0.000932792.
0.0153128,0.000908581.
0.0153655,0.000906716.
0.0154184,0.000850873.
0.0154715,0.000866058.
0.0155247,0.000863258.
0.0155782,0.000860524.
0.0156318,0.000867073.
0.0156856,0.000865368.
0.0157396,0.000882422.
0.0157938,0.000838274.
0.0158481,0.000911162.
0.0159027,0.000865148.
0.0159574,0.000837627.
0.0160124,0.000840519.
0.0160675,0.000793944.
