0.01,0.000129258.
0.0100344,0.000107349.
0.010069,0.000154704.
0.0101036,0.000146534.
0.0101384,0.000100395.
0.0101733,0.000153117.
0.0102083,0.000160466.
0.0102435,9.72905e-05.
0.0102787,0.000115535.
0.0103141,0.000112906.
0.0103496,0.0001318.
0.0103852,0.000192236.
0.010421,0.000174041.
0.0104568,0.00030422.
0.0104928,0.000359128.
0.010529,0.000423085.
0.0105652,0.000402504.
0.0106016,0.000521095.
0.0106381,0.000467142.
0.0106747,0.000498615.
0.0107114,0.000364699.
0.0107483,0.000512257.
0.0107853,0.000597552.
0.0108224,0.000532915.
0.0108597,0.000523189.
0.0108971,0.000510735.
0.0109346,0.000700715.
0.0109722,0.00116511.
0.01101,0.00131449.
0.0110479,0.00156171.
0.0110859,0.00580032.
0.0111241,0.00815695.
0.0111624,0.00814359.
0.0112008,0.00802532.
0.0112393,0.00821455.
0.011278,0.00805258.
0.0113168,0.00776964.
0.0113558,0.00779626.
0.0113949,0.00762876.
0.0114341,0.00750972.
0.0114735,0.00785391.
0.011513,0.00766136.
0.0115526,0.00764413.
0.0115924,0.00734332.
0.0116323,0.0076768.
0.0116723,0.00751091.
0.0117125,0.00718755.
0.0117528,0.00737639.
0.0117933,0.00756972.
0.0118339,0.00728378.
0.0118746,0.00706421.
0.0119155,0.00737802.
0.0119565,0.00717995.
0.0119976,0.0069405.
0.0120389,0.00716582.
0.0120804,0.00690282.
0.012122,0.00722124.
0.0121637,0.00694417.
0.0122056,0.00675524.
0.0122476,0.0069421.
0.0122897,0.011725.
0.012332,0.00702553.
0.0123745,0.00669739.
0.0124171,0.00703967.
0.0124598,0.00681586.
0.0125027,0.00667316.
0.0125458,0.00683146.
0.0125889,0.00682667.
0.0126323,0.00670338.
0.0126758,0.00640635.
0.0127194,0.0065827.
0.0127632,0.00655591.
0.0128071,0.00629861.
0.0128512,0.00651489.
0.0128954,0.00631893.
0.0129398,0.00631998.
0.0129844,0.00621174.
0.0130291,0.00618639.
0.0130739,0.00629856.
0.0131189,0.00643486.
0.0131641,0.00631372.
0.0132094,0.00612635.
0.0132548,0.00602309.
0.0133005,0.00589194.
0.0133463,0.00571832.
0.0133922,0.00607637.
0.0134383,0.00578059.
0.0134846,0.00574027.
0.013531,0.00563425.
0.0135775,0.00574349.
0.0136243,0.00570076.
0.0136712,0.00571602.
0.0137182,0.00531322.
0.0137655,0.00547401.
0.0138128,0.00551978.
0.0138604,0.00553009.
0.0139081,0.00560163.
0.013956,0.00539397.
0.014004,0.00523032.
0.0140522,0.00547628.
0.0141006,0.00547984.
0.0141491,0.00534118.
0.0141978,0.00511774.
0.0142467,0.00534192.
0.0142957,0.00507796.
0.014345,0.00521409.
0.0143943,0.00516003.
0.0144439,0.00509863.
0.0144936,0.00503029.
0.0145435,0.00506337.
0.0145936,0.00505992.
0.0146438,0.00477459.
0.0146942,0.00502337.
0.0147448,0.00524049.
0.0147955,0.00514664.
0.0148465,0.00499969.
0.0148976,0.00502661.
0.0149488,0.0127714.
0.0150003,0.00514754.
0.0150519,0.00514773.
0.0151038,0.00529486.
0.0151557,0.00486828.
0.0152079,0.00474797.
0.0152603,0.00512249.
0.0153128,0.00486552.
0.0153655,0.0050136.
0.0154184,0.0047343.
0.0154715,0.00489812.
0.0155247,0.00495529.
0.0155782,0.0046811.
0.0156318,0.00480374.
0.0156856,0.00479457.
0.0157396,0.00489297.
0.0157938,0.00466747.
0.0158481,0.00479479.
0.0159027,0.00465827.
0.0159574,0.00468784.
0.0160124,0.00442637.
0.0160675,0.00461343.
0.0161228,0.00449551.
0.0161783,0.123156.
0.016234,0.00723634.
0.0162898,0.0108524.
0.0163459,0.00711831.
0.0164022,0.00670904.
0.0164586,0.00792521.
0.0165153,0.00575743.
0.0165722,0.00634391.
0.0166292,0.00589695.
0.0166864,0.0058275.
0.0167439,0.00561375.
0.0168015,0.00693314.
0.0168593,0.0120742.
0.0169174,0.00684835.
0.0169756,0.00623942.
0.0170341,0.00645801.
0.0170927,0.00603466.
0.0171515,0.00567461.
0.0172106,0.0057515.
0.0172698,0.00533677.
0.0173293,0.00524999.
0.0173889,0.00546461.
0.0174488,0.0053482.
0.0175088,0.00568099.
0.0175691,0.00555631.
0.0176296,0.00567838.
0.0176903,0.00528168.
0.0177511,0.0050907.
0.0178123,0.00524712.
0.0178736,0.00522083.
0.0179351,0.00511259.
0.0179968,0.0052471.
0.0180588,0.00513993.
0.0181209,0.00483067.
0.0181833,0.00496841.
0.0182459,0.00494891.
0.0183087,0.00518418.
0.0183717,0.005354.
0.018435,0.00502276.
0.0184984,0.00514867.
0.0185621,0.00490431.
0.018626,0.00519018.
0.0186901,0.00512657.
0.0187545,0.00487204.
0.018819,0.0049573.
0.0188838,0.0109414.
0.0189488,0.00523341.
0.019014,0.00528883.
0.0190795,0.00512887.
0.0191451,0.00512811.
0.019211,0.00493736.
0.0192772,0.00518901.
0.0193435,0.00520226.
0.0194101,0.00522454.
0.0194769,0.00503548.
0.019544,0.00485854.
0.0196112,0.00516925.
0.0196788,0.004946.
0.0197465,0.00498347.
0.0198145,0.00488917.
0.0198827,0.0053542.
0.0199511,0.00512433.
0.0200198,0.113023.
0.0200887,0.00772584.
0.0201579,0.0121594.
0.0202272,0.00727559.
0.0202969,0.00849568.
0.0203667,0.00699287.
0.0204368,0.00680575.
0.0205072,0.00637561.
0.0205778,0.00616919.
0.0206486,0.015245.
0.0207197,0.00663775.
0.020791,0.00798452.
0.0208626,0.00664401.
0.0209344,0.006956.
0.0210065,0.00686399.
0.0210788,0.00638892.
0.0211513,0.0067037.
0.0212241,0.00633855.
0.0212972,0.00648375.
0.0213705,0.0068701.
0.0214441,0.00693051.
0.0215179,0.00630479.
0.0215919,0.006603.
0.0216663,0.00655033.
0.0217408,0.00657858.
0.0218157,0.00654973.
0.0218908,0.00691794.
0.0219661,0.00640908.
0.0220417,0.00652222.
0.0221176,0.00690552.
0.0221938,0.00685051.
0.0222701,0.00686877.
0.0223468,0.00700013.
0.0224237,0.00706564.
0.0225009,0.00679924.
0.0225784,0.00688974.
0.0226561,0.00721739.
0.0227341,0.00674206.
0.0228123,0.00669872.
0.0228909,0.00713574.
0.0229697,0.00708743.
0.0230487,0.00712122.
0.0231281,0.00733576.
0.0232077,0.0072445.
0.0232876,0.00736872.
0.0233677,0.00775526.
0.0234482,0.00736914.
0.0235289,0.00765833.
0.0236099,0.0078165.
0.0236911,0.00763432.
0.0237727,0.00770802.
0.0238545,0.00766514.
0.0239366,0.00761556.
0.024019,0.090506.
0.0241017,0.0115169.
0.0241847,0.0128714.
0.0242679,0.0108606.
0.0243514,0.00975124.
0.0244353,0.00999367.
0.0245194,0.00938766.
0.0246038,0.00917508.
0.0246885,0.0102187.
0.0247735,0.0101426.
0.0248587,0.00948161.
0.0249443,0.0100069.
0.0250302,0.00957823.
0.0251163,0.00927271.
0.0252028,0.00916224.
0.0252895,0.00954787.
0.0253766,0.00993902.
0.0254639,0.00957926.
0.0255516,0.00986299.
0.0256396,0.00977586.
0.0257278,0.00952046.
0.0258164,0.00966547.
0.0259052,0.00980054.
0.0259944,0.0101609.
0.0260839,0.0100571.
0.0261737,0.010108.
0.0262638,0.0101175.
0.0263542,0.0102049.
0.0264449,0.010314.
0.0265359,0.0100207.
0.0266273,0.0103215.
0.0267189,0.0104729.
0.0268109,0.0101758.
0.0269032,0.0104671.
0.0269958,0.0101907.
0.0270887,0.0103066.
0.027182,0.0110207.
0.0272755,0.01122.
0.0273694,0.0106804.
0.0274636,0.0110764.
0.0275582,0.0112594.
0.027653,0.0110095.
0.0277482,0.0112216.
0.0278437,0.0112872.
0.0279396,0.0112917.
0.0280357,0.0114072.
0.0281323,0.0113155.
0.0282291,0.0110965.
0.0283263,0.0112947.
0.0284238,0.0130752.
0.0285216,0.0115939.
0.0286198,0.0113429.
0.0287183,0.0114917.
0.0288172,0.0115492.
0.0289164,0.011448.
0.0290159,0.0116183.
0.0291158,0.0116121.
0.029216,0.0114888.
0.0293166,0.0117736.
0.0294175,0.0122075.
0.0295187,0.0118827.
0.0296203,0.0109839.
0.0297223,0.0116188.
0.0298246,0.0113136.
0.0299273,0.0118211.
0.0300303,0.0118377.
0.0301337,0.0119967.
0.0302374,0.0118041.
0.0303415,0.0117542.
0.0304459,0.0119532.
0.0305507,0.0120331.
0.0306559,0.0117109.
0.0307614,0.0118563.
0.0308673,0.0118178.
0.0309735,0.01194.
0.0310802,0.015701.
0.0311872,0.0128924.
0.0312945,0.0124021.
0.0314022,0.0123538.
0.0315103,0.0125278.
0.0316188,0.0126279.
0.0317276,0.0125611.
0.0318368,0.0129087.
0.0319464,0.0128173.
0.0320564,0.0125296.
0.0321667,0.0127278.
0.0322775,0.014451.
0.0323886,0.0149456.
0.0325001,0.0136368.
0.0326119,0.0134207.
0.0327242,0.0127106.
0.0328368,0.0129067.
0.0329499,0.0158963.
0.0330633,0.0134149.
0.0331771,0.0134455.
0.0332913,0.013151.
0.0334059,0.0128718.
0.0335209,0.0125185.
0.0336363,0.0130896.
0.0337521,0.0129466.
0.0338682,0.0134938.
0.0339848,0.0128092.
0.0341018,0.0129348.
0.0342192,0.0132051.
0.034337,0.0132269.
0.0344552,0.0131436.
0.0345738,0.0128563.
0.0346928,0.0127582.
0.0348122,0.0131548.
0.034932,0.0134108.
0.0350523,0.0191186.
0.035173,0.0142575.
0.035294,0.0141847.
0.0354155,0.0132294.
0.0355374,0.0144593.
0.0356597,0.0136152.
0.0357825,0.0132871.
0.0359057,0.0134164.
0.0360293,0.0135821.
0.0361533,0.0160065.
0.0362777,0.014675.
0.0364026,0.0161128.
0.0365279,0.0148083.
0.0366537,0.0137722.
0.0367798,0.0173513.
0.0369064,0.0168806.
0.0370335,0.0145225.
0.0371609,0.0144711.
0.0372889,0.0141138.
0.0374172,0.0147485.
0.037546,0.014262.
0.0376753,0.0140554.
0.0378049,0.0151415.
0.0379351,0.0144862.
0.0380657,0.0142083.
0.0381967,0.0142829.
0.0383282,0.0145801.
0.0384601,0.0145924.
0.0385925,0.0147196.
0.0387253,0.0145424.
0.0388586,0.0143913.
0.0389924,0.0198141.
0.0391266,0.0151535.
0.0392613,0.0146678.
0.0393965,0.0149416.
0.0395321,0.0148233.
0.0396681,0.0144436.
0.0398047,0.0149639.
