0.01,0.017552,1.61,0.2615113,1.013160113
0.0100344,0.0115557,,0.5230227,0.96803975
0.010069,0.00926652,,0.784534,0.984447163
0.0101036,0.0146042,,1.046045,0.898308038
0.0101384,0.0119618,,1.307557,0.857289381
0.0101733,0.00536187,,1.569068,0.886002475
0.0102083,0.0166517,,1.830579,0.81832165
0.0102435,0.0128495,,2.092091,0.732182569
0.0102787,0.00934997,,2.615113,0.6768074
0.0103141,0.0103531,,3.92267,0.510681957
0.0103496,0.0120577,,5.230227,0.346607388
0.0103852,0.0165803,,,
0.010421,0.00771077,,,
0.0104568,0.0257084,,,
0.0104928,0.0281744,,,
0.010529,0.0309827,,,
0.0105652,0.0380179,,,
0.0106016,0.0384021,,,
0.0106381,0.0286232,,,
0.0106747,0.0414516,,,
0.0107114,0.0399383,,,
0.0107483,0.0437379,,,
0.0107853,0.0443283,,,
0.0108224,0.0484436,,,
0.0108597,0.0556348,,,
0.0108971,0.0581686,,,
0.0109346,0.0557996,,,
0.0109722,0.13437,,,
0.01101,0.164271,,,
0.0110479,0.213423,,,
0.0110859,0.568141,,,
0.0111241,0.760269,,,
0.0111624,0.770831,,,
0.0112008,0.829888,,,
0.0112393,0.724887,,,
0.011278,0.787456,,,
0.0113168,0.744323,,,
0.0113558,0.778967,,,
0.0113949,0.743013,,,
0.0114341,0.705913,,,
0.0114735,0.688404,,,
0.011513,0.694979,,,
0.0115526,0.660539,,,
0.0115924,0.694372,,,
0.0116323,0.731208,,,
0.0116723,0.71626,,,
0.0117125,0.657327,,,
0.0117528,0.683263,,,
0.0117933,0.713751,,,
0.0118339,0.640941,,,
0.0118746,0.661624,,,
0.0119155,0.646264,,,
0.0119565,0.610011,,,
0.0119976,0.607765,,,
0.0120389,0.659305,,,
0.0120804,0.631811,,,
0.012122,0.632786,,,
0.0121637,0.615702,,,
0.0122056,0.629359,,,
0.0122476,0.587217,,,
0.0122897,0.834697,,,
0.012332,0.581289,,,
0.0123745,0.576709,,,
0.0124171,0.575654,,,
0.0124598,0.595833,,,
0.0125027,0.560649,,,
0.0125458,0.543729,,,
0.0125889,0.613427,,,
0.0126323,0.55468,,,
0.0126758,0.615449,,,
0.0127194,0.518302,,,
0.0127632,0.55212,,,
0.0128071,0.572553,,,
0.0128512,0.53953,,,
0.0128954,0.559326,,,
0.0129398,0.601385,,,
0.0129844,0.512952,,,
0.0130291,0.482294,,,
0.0130739,0.493426,,,
0.0131189,0.535664,,,
0.0131641,0.516101,,,
0.0132094,0.419552,,,
0.0132548,0.498396,,,
0.0133005,0.469577,,,
0.0133463,0.431781,,,
0.0133922,0.463966,,,
0.0134383,0.47628,,,
0.0134846,0.446502,,,
0.013531,0.4787,,,
0.0135775,0.435867,,,
0.0136243,0.441907,,,
0.0136712,0.485667,,,
0.0137182,0.441408,,,
0.0137655,0.411804,,,
0.0138128,0.445476,,,
0.0138604,0.466853,,,
0.0139081,0.42891,,,
0.013956,0.462299,,,
0.014004,0.435366,,,
0.0140522,0.386116,,,
0.0141006,0.408318,,,
0.0141491,0.394395,,,
0.0141978,0.388671,,,
0.0142467,0.397517,,,
0.0142957,0.401913,,,
0.014345,0.380049,,,
0.0143943,0.385161,,,
0.0144439,0.40059,,,
0.0144936,0.339764,,,
0.0145435,0.357593,,,
0.0145936,0.39773,,,
0.0146438,0.337894,,,
0.0146942,0.377553,,,
0.0147448,0.339616,,,
0.0147955,0.353793,,,
0.0148465,0.362902,,,
0.0148976,0.382524,,,
0.0149488,0.631145,,,
0.0150003,0.389434,,,
0.0150519,0.36814,,,
0.0151038,0.377006,,,
0.0151557,0.370755,,,
0.0152079,0.393577,,,
0.0152603,0.35836,,,
0.0153128,0.337013,,,
0.0153655,0.318935,,,
0.0154184,0.325726,,,
0.0154715,0.33482,,,
0.0155247,0.380725,,,
0.0155782,0.31786,,,
0.0156318,0.301629,,,
0.0156856,0.279673,,,
0.0157396,0.314913,,,
0.0157938,0.311207,,,
0.0158481,0.311731,,,
0.0159027,0.334478,,,
0.0159574,0.309249,,,
0.0160124,0.315033,,,
0.0160675,0.281646,,,
0.0161228,0.274699,,,
0.0161783,3.99818,,,
0.016234,0.456277,,,
0.0162898,0.6008,,,
0.0163459,0.374824,,,
0.0164022,0.405127,,,
0.0164586,0.463659,,,
0.0165153,0.374375,,,
0.0165722,0.36162,,,
0.0166292,0.329229,,,
0.0166864,0.327087,,,
0.0167439,0.319442,,,
0.0168015,0.349324,,,
0.0168593,0.508552,,,
0.0169174,0.373313,,,
0.0169756,0.329794,,,
0.0170341,0.352871,,,
0.0170927,0.324038,,,
0.0171515,0.298461,,,
0.0172106,0.335481,,,
0.0172698,0.277528,,,
0.0173293,0.272056,,,
0.0173889,0.305149,,,
0.0174488,0.278511,,,
0.0175088,0.318779,,,
0.0175691,0.257595,,,
0.0176296,0.244908,,,
0.0176903,0.266364,,,
0.0177511,0.260117,,,
0.0178123,0.262069,,,
0.0178736,0.23037,,,
0.0179351,0.265077,,,
0.0179968,0.215212,,,
0.0180588,0.262652,,,
0.0181209,0.257264,,,
0.0181833,0.274289,,,
0.0182459,0.255748,,,
0.0183087,0.232225,,,
0.0183717,0.230534,,,
0.018435,0.23659,,,
0.0184984,0.247009,,,
0.0185621,0.236729,,,
0.018626,0.21657,,,
0.0186901,0.232906,,,
0.0187545,0.217082,,,
0.018819,0.219964,,,
0.0188838,0.382007,,,
0.0189488,0.250949,,,
0.019014,0.244351,,,
0.0190795,0.243743,,,
0.0191451,0.260872,,,
0.019211,0.216076,,,
0.0192772,0.226017,,,
0.0193435,0.216967,,,
0.0194101,0.203816,,,
0.0194769,0.219799,,,
0.019544,0.187048,,,
0.0196112,0.210142,,,
0.0196788,0.211984,,,
0.0197465,0.199924,,,
0.0198145,0.203355,,,
0.0198827,0.192644,,,
0.0199511,0.202779,,,
0.0200198,2.68621,,,
0.0200887,0.298828,,,
0.0201579,0.397494,,,
0.0202272,0.234956,,,
0.0202969,0.316915,,,
0.0203667,0.269326,,,
0.0204368,0.288499,,,
0.0205072,0.240862,,,
0.0205778,0.221342,,,
0.0206486,0.446984,,,
0.0207197,0.230352,,,
0.020791,0.272697,,,
0.0208626,0.246187,,,
0.0209344,0.215105,,,
0.0210065,0.245549,,,
0.0210788,0.201527,,,
0.0211513,0.21667,,,
0.0212241,0.207406,,,
0.0212972,0.239425,,,
0.0213705,0.201376,,,
0.0214441,0.214679,,,
0.0215179,0.211726,,,
0.0215919,0.205156,,,
0.0216663,0.211523,,,
0.0217408,0.19963,,,
0.0218157,0.201355,,,
0.0218908,0.219859,,,
0.0219661,0.212975,,,
0.0220417,0.198547,,,
0.0221176,0.221991,,,
0.0221938,0.170908,,,
0.0222701,0.20534,,,
0.0223468,0.194019,,,
0.0224237,0.19934,,,
0.0225009,0.184564,,,
0.0225784,0.188294,,,
0.0226561,0.177564,,,
0.0227341,0.20348,,,
0.0228123,0.200121,,,
0.0228909,0.225124,,,
0.0229697,0.216527,,,
